username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
tedcruz;2016-02-02 20:50;745;1722;"Thanks to all the courageous conservatives who joined us in Greenville, SC, today. Together we're going to win! pic.twitter.com/sHqdKzJ7Yw";;;;"694714585903792128";https://twitter.com/tedcruz/status/694714585903792128
tedcruz;2016-02-02 19:07;396;531;"Please join @duncan4congress ​ in supporting our campaign: https://www. tedcruz.org/l/jeff-duncan/ #CruzCrew https:// amp.twimg.com/v/5ee0c3ea-bad 2-4f6f-8db4-a4a5a0977efd …";;@duncan4congress;#CruzCrew;"694688751939747840";https://twitter.com/tedcruz/status/694688751939747840
tedcruz;2016-02-02 16:53;468;733;"Manny Roman: "Cruz will re-establish the American Constitutional system" http:// latino.foxnews.com/latino/opinion /2016/02/01/opinion-ted-cruz-will-dominate-hispanic-vote/ …";;;;"694654974593138688";https://twitter.com/tedcruz/status/694654974593138688
tedcruz;2016-02-02 14:01;304;624;"Thank you Windham, NH -- let's reignite the promise of America together! #fitn #nhpolitics pic.twitter.com/w08z3G00vj";;;#fitn #nhpolitics;"694611591627567104";https://twitter.com/tedcruz/status/694611591627567104
tedcruz;2016-02-02 13:29;431;627;"I'm honored to earn the support of @duncan4congress ​! Join him in supporting our campaign: https://www. tedcruz.org/l/jeff-duncan/ https:// amp.twimg.com/v/842f3a58-c4f a-4f59-9c30-1a3f2c594ffe …";;@duncan4congress;;"694603511682568192";https://twitter.com/tedcruz/status/694603511682568192
tedcruz;2016-02-02 07:56;481;1043;"Thank you Iowa! This is OUR time -- join the #CruzCrew : https:// contribute.tedcruz.org/this-is-our-ti me/?recurring=true&source=ThankYouIowa … #IACaucus pic.twitter.com/TtVgA7MIKv";;;#CruzCrew #IACaucus;"694519765428113412";https://twitter.com/tedcruz/status/694519765428113412
tedcruz;2016-02-01 22:49;2175;4647;"Let me tell you... I cannot wait to stand on that debate stage with @HillaryClinton . We will win by speaking the truth.";;@HillaryClinton;;"694382174380765184";https://twitter.com/tedcruz/status/694382174380765184
tedcruz;2016-02-01 22:23;1526;2696;"Tonight is a victory for the grassroots, for conservatives across Iowa, and conservatives across the nation. pic.twitter.com/WPsvqyJ3sl";Des Moines, IA;;;"694375678754488320";https://twitter.com/tedcruz/status/694375678754488320
tedcruz;2016-02-01 20:21;217;533;"Thank you! https:// twitter.com/benotaslave/st atus/694342465503952896 …";Hiawatha, IA;;;"694344955733479424";https://twitter.com/tedcruz/status/694344955733479424
tedcruz;2016-02-01 20:08;782;1328;"Don't just listen to what candidates say. Ask who has walked the walk. Who has stood up and fought? #CaucusForCruz pic.twitter.com/zPi6yjSO4R";Iowa, USA;;#CaucusForCruz;"694341684872630272";https://twitter.com/tedcruz/status/694341684872630272
tedcruz;2016-02-01 19:57;257;503;"Just finished speaking at the Linn County Super Caucus. Watch here & #CaucusForCruz tonight https://www. facebook.com/tedcruzpage/vi deos/10153861911257464/ … pic.twitter.com/D0f0A6WyIK";;;#CaucusForCruz;"694338781537677312";https://twitter.com/tedcruz/status/694338781537677312
tedcruz;2016-02-01 16:49;506;777;"We can and will get back to the founding principles that made America great #CaucusForCruz http:// votetedcruz.com/ia/ pic.twitter.com/J2sIvH1Toc";Marion, IA;;#CaucusForCruz;"694291611413385216";https://twitter.com/tedcruz/status/694291611413385216
tedcruz;2016-02-01 16:49;357;473;"Iowa has the chance to do something extraordinary. To pull this country back #CaucusForCruz http:// votetedcruz.com/ia/ pic.twitter.com/JZoLKTCq5C";;;#CaucusForCruz;"694291605671383040";https://twitter.com/tedcruz/status/694291605671383040
tedcruz;2016-02-01 16:10;479;558;"RT to remind your friends to #CaucusForCruz at 7pm: http:// votetedcruz.com/ia/ pic.twitter.com/9bl09HUxXG";Marion, IA;;#CaucusForCruz;"694281642332913665";https://twitter.com/tedcruz/status/694281642332913665
tedcruz;2016-02-01 10:06;202;288;"#CaucusForCruz today: http:// votetedcruz.com/ia https:// twitter.com/TexasTribune/s tatus/694188623957110784 …";;;#CaucusForCruz;"694190170493440001";https://twitter.com/tedcruz/status/694190170493440001
tedcruz;2016-02-01 09:25;458;648;". @GlennBeck ​ encourages Iowans to get out and #CaucusForCruz today: http:// votetedcruz.com/ia https:// amp.twimg.com/v/8ff282ac-40c b-4d68-a041-ecfe0019a0cd …";;@GlennBeck;#CaucusForCruz;"694179838223994880";https://twitter.com/tedcruz/status/694179838223994880
tedcruz;2016-02-01 05:59;364;424;"#CaucusForCruz tonight! Find out how here: http://www. votetedcruz.com/ia/ https:// amp.twimg.com/v/b73928cf-137 8-4f24-ae38-a83dbbce3ec5 …";;;#CaucusForCruz;"694127898463047680";https://twitter.com/tedcruz/status/694127898463047680
tedcruz;2016-01-31 22:46;510;749;"We're counting on you, Iowa. #CaucusForCruz tomorrow: http:// votetedcruz.com/ia pic.twitter.com/4b2ZvuM3eE";Des Moines, IA;;#CaucusForCruz;"694019073097621504";https://twitter.com/tedcruz/status/694019073097621504
tedcruz;2016-01-31 17:46;221;423;". @GlennBeck explaining why he's made his first endorsement for our campaign #CaucusForCruz : http:// votetedcruz.com/ia pic.twitter.com/A6ruJ36F09";Davenport, IA;@GlennBeck;#CaucusForCruz;"693943535037317121";https://twitter.com/tedcruz/status/693943535037317121
tedcruz;2016-01-31 15:10;203;390;"The stage in Davenport. See you there, #CruzCrew ! #CaucusForCruz pic.twitter.com/IATWdLHNqw";Davenport, IA;;#CruzCrew #CaucusForCruz;"693904209238855680";https://twitter.com/tedcruz/status/693904209238855680
tedcruz;2016-01-31 14:08;297;517;"Phil Robertson is firing up a packed house in Iowa City to #CaucusForCruz tomorrow: http:// votetedcruz.com/ia pic.twitter.com/NhHcwuVNxk";Iowa City, IA;;#CaucusForCruz;"693888687818452992";https://twitter.com/tedcruz/status/693888687818452992
tedcruz;2016-01-31 13:51;137;284;". @heidiscruz encouraging Iowans to #CaucusForCruz tomorrow! pic.twitter.com/hHYzHxV0Ti";Iowa, USA;@heidiscruz;#CaucusForCruz;"693884280653484032";https://twitter.com/tedcruz/status/693884280653484032
tedcruz;2016-01-31 13:40;234;341;". @SteveKingIA : "Ted Cruz checks all the boxes for me." #CaucusForCruz : http:// votetedcruz.com/ia #IACaucus pic.twitter.com/BsWb8kxKhe";West Lucas, IA;@SteveKingIA;#CaucusForCruz #IACaucus;"693881522588266496";https://twitter.com/tedcruz/status/693881522588266496
tedcruz;2016-01-31 13:34;341;701;". @VoteMattSchultz : "We need someone who'll stand up and fight for our children and grandchildren. We need @tedcruz ." pic.twitter.com/CzXXH6J2Bf";;@VoteMattSchultz @tedcruz;;"693880080670457856";https://twitter.com/tedcruz/status/693880080670457856
