username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
HillaryClinton;2016-02-01 10:27;3174;3948;"This #BlackHistoryMonth , we honor those who sacrificed for equality & fought for justice, and we recognize those who carry on the legacy. -H";;;#BlackHistoryMonth;"694195375670976512";https://twitter.com/HillaryClinton/status/694195375670976512
HillaryClinton;2016-02-01 09:34;673;1443;"The Force is strong with this one. http:// hrc.io/20iOdhQ pic.twitter.com/FOMFXZTNzx";;;;"694182123373215745";https://twitter.com/HillaryClinton/status/694182123373215745
HillaryClinton;2016-02-01 09:01;3154;6095;"Today is the #IAcaucus ! RT to say #ImWithHer , and make sure your friends and family know where to caucus at 6:30 pm: http:// thndr.me/hcDsji";;;#IAcaucus #ImWithHer;"694173676535693312";https://twitter.com/HillaryClinton/status/694173676535693312
HillaryClinton;2016-02-01 08:12;1098;1970;"It's #IAcaucus day! If you're standing with Hillary, let her know why by tweeting with #ImWithHer . pic.twitter.com/v8oqbV86zz";;;#IAcaucus #ImWithHer;"694161426882105344";https://twitter.com/HillaryClinton/status/694161426882105344
HillaryClinton;2016-01-31 22:10;1351;3435;"From the first roundtable in April to the final rally before the caucuses. Let's make history, Iowa. pic.twitter.com/UMbLgnqtx5";;;;"694009853543587841";https://twitter.com/HillaryClinton/status/694009853543587841
HillaryClinton;2016-01-31 17:38;785;1525;""What I believe a president has to do is to really listen to what's on the minds of our people." https:// amp.twimg.com/v/cd655b0f-c7a 2-4710-b63e-ab8cfd897b56 …";;;;"693941389768265728";https://twitter.com/HillaryClinton/status/693941389768265728
HillaryClinton;2016-01-31 14:29;1204;3681;"Pausing backstage in Cedar Rapids, Iowa to capture the moment. https:// amp.twimg.com/v/60fe4d4d-302 a-45fa-83b4-6a89f4bf4be7 …";;;;"693893908976144384";https://twitter.com/HillaryClinton/status/693893908976144384
HillaryClinton;2016-01-31 11:29;1575;3085;"“Speaking is hard for me. But, come January, I want to say these two words: Madam President.” — @gabbygiffords https:// amp.twimg.com/v/24dd7b57-83d d-4bcb-91dc-daa9f329e2b0 …";;@gabbygiffords;;"693848484114362368";https://twitter.com/HillaryClinton/status/693848484114362368
HillaryClinton;2016-01-31 09:56;1256;3040;"Let's say with one voice: The days of millionaires paying a lower tax rate than teachers, nurses, or firefighters are over.";;;;"693825201923100674";https://twitter.com/HillaryClinton/status/693825201923100674
HillaryClinton;2016-01-31 08:55;496;810;"True in Beijing in 1995, true today: Women's rights are human rights. This center should remain—I stand with Guo. http:// hrc.io/1JQCWy3 -H";;;;"693809820026167296";https://twitter.com/HillaryClinton/status/693809820026167296
HillaryClinton;2016-01-30 22:08;1152;2388;""Here’s what I know about Hillary: She’s the single best changemaker I’ve ever met in my life." — @billclinton https:// amp.twimg.com/v/9a6ec2a6-92c 7-4718-a907-256a17a0253f …";;@billclinton;;"693647113192882176";https://twitter.com/HillaryClinton/status/693647113192882176
HillaryClinton;2016-01-30 21:20;1081;2654;"“Mrs. Clinton has done her homework on pretty much any subject you’d care to name.” http:// hrc.io/1Q2dp1t";;;;"693634950650789889";https://twitter.com/HillaryClinton/status/693634950650789889
HillaryClinton;2016-01-30 19:25;593;1325;""She wasn't elected to anything—she just made something good happen." @billclinton on Hillary's work for kids in AR: https:// amp.twimg.com/v/ab4bab1d-ede 1-4f05-819c-e4a4296c0183 …";;@billclinton;;"693606025773973504";https://twitter.com/HillaryClinton/status/693606025773973504
HillaryClinton;2016-01-30 18:59;467;918;"What’s happening in Flint is unconscionable—and there are too many other Flints out there. http:// hrc.io/1JQoTbL -H";;;;"693599472090222593";https://twitter.com/HillaryClinton/status/693599472090222593
